78.795 11120939.475 0.03 0.19 0.42 0.055 0.67 4.095 0.265 0.36 0.9 22.375 14.65 756.95 3.96 0
39.485 3004956.775 0.17 0.03 0.19 0.045 1.13 4.485 0.285 0.165 1.69 24.27 10.8 645.04 2.855 24.01
46.675 245544.205 0.18 NA 0.2 0.045 0.385 5.585 0.295 0.135 0.82 6.445 11.31 566.605 2.505 21.79
61.545 708889.585 0.19 0.03 0.2 0.045 1.575 5.375 0.305 0.155 1.58 88.705 10.69 623.085 2.735 9.34
49.535 228776.55 0.18 NA 0.27 0.05 0.33 7.34 0.25 0.125 0.83 6.53 9.43 598.51 2.65 21.79
64.34 5778999.29 0.13 NA 0.23 0.055 4.6 6.04 4.995 0.155 0.79 182.145 12.925 737.17 3.54 10.49
69.225 284561.275 0.15 NA 0.25 0.06 8.825 7.58 0.645 0.15 0.95 107.62 8.665 596.29 2.7 18.45
65.435 8493883.63 0.04 NA 0.18 0.06 1.06 6.475 0.995 0.235 1.25 77.475 10.33 469.44 2.01 15.17
82.585 30501988.665 NA NA 0.17 0.055 2.125 6.13 0.6 0.25 1.75 9.25 9.865 418.66 1.54 19.13
51.585 771519.215 0.05 NA 0.17 0.06 0.805 6.855 0.59 0.28 2.07 12.17 10.25 510.965 1.51 7.13
60.285 968072.465 0 NA 0.2 0.065 0.845 7.38 0.545 0.285 1.67 10.675 9.745 471.91 1.53 21.1
52.48 1297289.31 0.06 NA 0.41 0.06 0.805 7.055 0.5 0.295 1.35 19.165 8.895 458.49 1.63 19.13
54.295 1385475.965 NA NA 0.16 0.06 0.645 6.64 0.485 0.315 1.03 11.205 7.58 460.4 1.58 19.13
71.97 6294924.955 0.14 NA 0.22 0.04 1.17 9.205 0.23 0.085 0.27 5.62 11.605 521.47 2.7 25.01
48.88 3144840.225 0.12 NA 0.19 0.04 1.1 6.025 0.25 0.105 0.29 8.085 11.125 545.44 2.9 21.1
54.805 5030979.525 0.12 NA 0.18 0.04 1.21 5.86 0.235 0.095 0.28 5.895 9.83 551.58 2.645 30.85
65.9 5339908.58 0.08 NA 0.19 0.035 1.525 6.075 0.23 0.09 0.15 5.22 4.45 506.64 2.74 24.04
59.13 4805616.15 0.14 NA 0.17 0.04 1.225 6.1 0.245 0.11 0.45 7.57 9.83 556.385 2.975 20.12
39.45 3202867.44 0.12 NA 0.13 0.04 1.06 5.37 0.375 0.095 0.2 13.92 9.45 517.825 3.06 16.17
62.88 1704420.77 0.21 NA 0.16 0.04 0.46 9.11 0.255 0.105 0.2 5.83 8.08 642.425 2.45 0
57.62 1576143.705 0.12 NA 0.17 0.04 0.455 7.5 0.205 0.14 0.18 6.93 NA 663.045 2.135 0
49.81 1436276.105 0.1 0.06 0.12 0.04 0.43 5.83 0.23 0.075 0.13 6.32 5.56 686.705 2.135 4.61
54.115 1102300.585 0.14 NA 0.13 0.035 0.465 5.585 0.21 0.105 0.24 7.205 NA 643.235 2.175 0
47.005 1074826.325 0.15 NA 0.12 0.04 0.47 5.895 0.175 0.095 0.11 4.005 3.85 712.735 2.02 0
57.345 1206144.365 0.15 NA 0.12 0.04 0.41 7.245 0.195 0.08 0.18 4.31 8.08 752.69 2.14 0
112 576723.82 0.09 1.245 0.21 0.03 0.34 14.545 0.495 0.295 0.47 5.62 9.53 1019.505 2.31 0.84
105.11 1949738.58 NA NA 0.21 0.03 0.295 9.195 0.38 0.275 0.02 3.28 5.33 825.3 2.04 0.84
87.905 2233991.705 0.07 0.04 0.16 0.035 0.37 9.585 0.415 0.26 0.29 5.085 8.795 958.625 2.12 0
74.355 893832.985 0.02 0.295 0.29 0.035 0.26 8.455 0.395 0.26 0.1 3.465 4.13 877.82 2.08 8.15
102.525 1105213.74 0.05 0.04 0.22 0.035 0.31 10.03 0.42 0.255 0.25 3.735 6.045 920.01 2.075 0
98.695 933234.265 0.03 NA 0.22 0.04 0.31 10.21 0.395 0.255 0.08 2.875 7.165 880.54 1.935 4.03
31.08 3978769.955 0.09 NA 0.13 0.085 0.525 4.795 0.385 0.08 0.6 4.495 8.385 661.49 2.195 13.18
33.22 7393417.525 0.05 0.04 0.15 0.08 0.635 4.72 0.465 0.115 0.56 4.31 5.69 643.445 2.275 5.07
37.805 7384939.755 0.09 NA 0.14 0.09 0.385 5.205 0.515 0.09 1.09 6.975 5.685 612.11 2.235 6.1
33.525 6500580.565 0.03 NA 0.14 0.09 0.405 4.52 0.44 0.115 0.77 4.275 6.83 632.68 2.27 0.84
27.625 3887577.505 0.05 NA 0.12 0.085 0.375 4.995 0.45 0.07 1.05 5.115 10.785 715.115 2.185 2.99
32.79 4905917.985 0.09 0.06 0.16 0.085 0.55 5.14 0.43 0.13 0.96 6.985 8.06 669.64 2.31 6.1
65.96 76335.265 0.07 0.02 0.18 0.035 0.22 5.325 0.305 0.135 0.55 4.05 9.64 509.3 1.59 12.18
60.145 75561.495 NA 0.02 0.18 0.03 0.38 4.595 0.27 0.13 0.96 7.81 6.095 471.91 1.855 23.06
77.73 77509.815 0.07 0.01 0.19 0.035 0.28 6.675 0.295 0.1 0.62 4.64 9.45 468.865 1.62 8.15
63.14 74615.545 NA 0.015 0.2 0.03 0.23 5.255 0.3 0.115 0.48 4.285 7.24 486.7 1.555 18.15
86.12 210344.255 0.04 NA 0.19 0.03 0.23 5.825 0.275 0.095 3.41 4.985 7.79 470.79 1.945 17.16
77.33 95935.695 NA NA 0.21 0.03 0.22 5.085 0.28 0.1 0.69 4.48 6.34 485.135 1.555 15.17
121.355 458888.01 0.04 NA 0.18 0.045 0.29 5.69 0.57 0.18 0.26 8.47 6.96 503.775 2.18 2.75
84.83 214867.43 0.06 NA 0.14 0.04 0.205 5.58 0.25 0.145 0.16 4.53 10.92 489.005 2.215 16.3
48.425 221721.915 0.07 NA 0.1 0.045 0.295 6.71 0.36 0.18 0.54 3.91 11.4 563.71 2.005 0
62.74 320588.94 0.09 NA 0.14 0.04 0.225 6.3 0.255 0.24 0.17 7.755 11.06 488.76 2.195 4.16
49.2 166282.94 0.02 0.35 0.1 0.045 0.195 6.315 0.26 0.185 0.19 5.875 7.92 494.22 2.155 9.65
87.66 815943.945 0.07 0.205 0.09 0.06 0.385 13.585 0.5 0.22 0.54 4.92 13.1 439.18 2.425 4.16
72.695 29493987.205 0.1 0.075 0.25 0.055 1.19 8.175 0.245 0.13 0.36 16.78 11.06 1004.82 4.145 0
70.855 21042162.115 0.12 0.465 0.22 0.05 1.1 8.545 0.445 0.16 0.43 30.585 14.7 985.295 4.735 0
79.405 16554069.96 0.04 0.03 0.26 0.06 1.34 7.47 0.395 0.15 0.21 27.59 13.94 1104.28 4.385 0
55.67 16345759.39 0.13 NA 0.24 0.055 1.2 8.195 0.25 0.165 0.23 13.645 13.1 1042.91 4.185 1.31
79 22765521.645 0.06 NA 0.24 0.055 1.035 6.7 0.3 0.115 0.29 13.19 9.105 1074.595 3.935 0
77.125 29524901.44 0.15 0.03 0.28 0.065 1.905 7.305 0.46 0.125 2.06 6.835 13.67 1216.875 4.205 0
166.515 3143262.45 0.09 0.115 0.19 0.05 0.525 9.34 0.32 0.18 1.12 10.275 13.7 729.965 3.535 0
88.47 2037042.9 0.1 NA 0.15 0.055 0.655 6.615 0.285 0.19 1.04 7.645 12.57 744.545 3.44 0
108.545 4999666.55 0.07 NA 0.21 0.055 0.665 10.935 0.985 0.17 3.87 10.71 12.29 715.91 4.41 2.75
131.25 1437576.01 0.16 NA 0.3 0.05 0.445 8.65 0.285 0.16 1.21 7.605 13.1 747.115 3.21 0
122.77 1164236.455 0.08 NA 0.18 0.055 0.47 7.19 0.295 0.14 1.02 8.095 10.76 794.42 3.345 1.31
120.18 1324926.865 0.17 NA 0.2 0.06 0.535 9.525 0.385 0.16 1.04 9.215 12.27 810.485 3.715 0
118.33 770906.38 0.1 0.06 0.13 0.035 0.675 7.54 0.38 0.17 0.15 9.89 16.44 548.435 3.78 14.11
116.26 693317.845 0.07 0.01 0.14 0.04 0.665 7.56 0.4 0.17 0.08 10.35 13.705 601.09 3.48 20.86
119.275 966668.34 0.11 0.04 0.15 0.035 0.545 7.37 0.42 0.165 0.14 12.555 17.81 586.39 3.6 20.86
121.05 930755.46 0.09 0.245 0.14 0.04 0.465 7.975 0.45 0.23 0.23 12.99 17.825 586.7 3.805 11.36
143.04 1582906.08 0.1 NA 0.12 0.03 0.51 8.18 0.23 0.15 0.08 11.03 14.7 569.58 3.675 15.47
196.055 1284150.29 0.12 0.4 0.17 0.04 0.47 9.975 0.41 0.175 0.52 10.745 15.355 644.92 4.01 11.36
88.455 846789.59 0.07 0.09 0.19 0.03 0.425 6.685 0.425 0.075 0.13 11.705 15.755 700.315 2.86 8.57
89.555 1102166.84 0.1 0.05 0.2 0.035 0.765 7.71 0.455 0.065 0.18 7.725 17.825 727.755 3.09 11.36
83.85 1137936.455 0.09 0.01 0.17 0.03 0.555 6.645 0.465 0.075 0.38 8.165 13.08 679.26 2.805 12.74
55.315 1654080.41 0.09 NA 0.14 0.03 0.58 5.63 0.425 0.06 0.27 6.24 11.1 665.23 2.555 27.48
70.91 1045922.155 0.04 NA 0.14 0.035 0.425 5.97 0.425 0.065 0.36 6.665 11.12 684.01 2.535 19.52
131.86 1080461.215 0.05 0.05 0.26 0.035 0.555 7.945 0.47 0.08 0.43 7.89 19.015 679.06 3.07 20.86
68 1957597.845 0.09 NA 0.23 0.04 0.475 7.245 0.245 0.065 0.76 8.04 10.95 705.785 2.285 12.79
57.29 2008567.455 0.12 NA 0.22 0.04 0.605 7.885 0.23 0.13 0.43 19.27 11.44 770.67 2.16 7.13
56.18 1712539.965 0.08 NA 0.22 0.04 0.615 7.525 0.25 0.14 0.43 26.485 11.12 735.025 2.27 12.18
53.345 2074147.005 0.09 NA 0.24 0.04 0.585 8.395 0.24 0.11 0.24 17.395 8.59 747.09 2.18 6.1
63.9 819924.43 0.07 0.07 0.24 0.04 0.505 7.175 0.235 0.14 1.36 3.58 7.66 518.215 2.05 1.61
26.58 175993.6 0.02 NA 0.09 0.025 0.475 5.945 0.205 0.1 0.14 3.905 NA 647.18 2.35 0
34.64 117528.565 0.09 NA 0.14 0.03 0.56 6.445 0.185 0.115 0.07 3.53 7.45 608.575 2.215 0.3
46.465 114489.49 0.11 NA 0.17 0.03 0.395 7.7 0.195 0.15 0.07 3.725 10.1 598.75 2.335 0
54.805 561854.495 0.1 NA 0.24 0.08 0.67 5.77 0.56 0.29 0.77 7.775 14.02 421.67 2.755 9.41
38.04 6870328.96 0.1 NA 0.22 0.09 0.95 6.97 0.835 0.285 0.64 61.89 11.72 437.345 3.705 10.71
57.905 3087422.365 0.07 NA 0.22 0.08 0.835 7.57 0.945 0.605 0.83 12.1 16.76 459.82 3.99 6.81
